year,id,Team,RPI
5708,1998,1434,Valparaiso,0.5398
5709,1998,1437,Villanova,0.5381
5710,1998,1198,Florida International,0.5375
5711,1998,1257,Louisville,0.5361
5712,1998,1438,Virginia,0.5358
5713,1998,1371,Seton Hall,0.5349
5714,1998,1323,Notre Dame,0.5332
5715,1998,1453,Green Bay,0.5330
5716,1998,1362,San Francisco,0.5315
5717,1998,1403,Texas Tech,0.5305
5718,1998,1458,Wisconsin,0.5273
5719,1998,1164,Coppin State,0.5255
5720,1998,1111,Appalachian State,0.5248
5721,1998,1332,Oregon,0.5243
5722,1998,1400,Texas,0.5232
5723,1998,1275,Miami (Ohio),0.5220
5724,1998,1337,Pepperdine,0.5210
5725,1998,1207,Georgetown,0.5198
5726,1998,1130,Boston College,0.5186
5727,1998,1373,Siena,0.5180
5728,1998,1455,Wichita State,0.5176
5729,1998,1156,Cleveland State,0.5158
5730,1998,1143,California,0.5143
5731,1998,1338,Pittsburgh,0.5131
5732,1998,1305,Nevada,0.5124
5733,1998,1421,NC-Asheville,0.5114
5734,1998,1103,Akron,0.5091
5735,1998,1292,Middle Tennessee,0.5079
5736,1998,1464,Youngstown State,0.5052
5737,1998,1439,Virginia Tech,0.5025
5738,1998,1248,Lafayette,0.5015
5739,1998,1182,Duquesne,0.5002
5740,1998,1286,Montana State,0.4994
5741,1998,1308,New Mexico State,0.4986
5742,1998,1183,Eastern Illinois,0.4974
5743,1998,1309,New Orleans,0.4932
5744,1998,1216,Hartford,0.4928
5745,1998,1180,Drexel,0.4925
5746,1998,1122,Austin Peay,0.4913
5747,1998,1261,LSU,0.4898
5748,1998,1129,Boise State,0.4889
5749,1998,1186,Eastern Washington,0.4873
5750,1998,1140,Brigham Young,0.4868
5751,1998,1259,Loyola-Maryland,0.4831
5752,1998,1298,Navy,0.4814
5753,1998,1193,Fairfield,0.4808
5754,1998,1256,Louisiana Tech,0.4799
5755,1998,1436,Vermont,0.4797
5756,1998,1425,Southern California,0.4795
5757,1998,1347,Radford,0.4783
5758,1998,1333,Oregon State,0.4772
5759,1998,1419,Louisiana-Monroe,0.4757
5760,1998,1339,Portland,0.4755
5761,1998,1191,Evansville,0.4743
5762,1998,1285,Montana,0.4699
5763,1998,1138,Buffalo,0.4685
5764,1998,1209,Georgia State,0.4658
5765,1998,1241,James Madison,0.4645
5766,1998,1291,Mount St. Mary's,0.4618
5767,1998,1265,Marist,0.4603
5768,1998,1168,Cal State Fullerton,0.4600
5769,1998,1443,Western Kentucky,0.4597
5770,1998,1206,George Mason,0.4593
5771,1998,1217,Harvard,0.4581
5772,1998,1267,Marshall,0.4568
5773,1998,1214,Hampton,0.4556
5774,1998,1427,Texas-San Antonio,0.4527
5775,1998,1463,Yale,0.4520
5776,1998,1200,Fordham,0.4506
5777,1998,1154,The Citadel,0.4494
5778,1998,1440,VMI,0.4475
5779,1998,1222,Houston,0.4465
5780,1998,1238,Jackson State,0.4444
5781,1998,1422,NC-Greensboro,0.4431
5782,1998,1306,New Hampshire,0.4421
5783,1998,1317,North Texas,0.4417
5784,1998,1401,Texas A&M;,0.4406
5785,1998,1391,Stetson,0.4390
5786,1998,1406,Towson,0.4375
5787,1998,1169,Cal State Northridge,0.4354
5788,1998,1389,St. Peter's,0.4346
5789,1998,1433,Virginia Commonwealth,0.4330
5790,1998,1441,Western Carolina,0.4299
5791,1998,1253,Long Beach State,0.4270
5792,1998,1325,Ohio,0.4262
5793,1998,1141,Central Michigan,0.4219
5794,1998,1258,Loyola Marymount,0.4198
5795,1998,1410,Texas-Pan American,0.4195
5796,1998,1194,Florida Atlantic,0.4165
5797,1998,1341,Prairie View A&M;,0.4155
5798,1998,1250,Lehigh,0.4147
5799,1998,1190,E. Tennessee State,0.4134
5800,1998,1108,Alcorn State,0.4123
5801,1998,1399,Tennessee Tech,0.4102
5802,1998,1364,Santa Barbara,0.4064
5803,1998,1204,Georgia Southern,0.4045
5804,1998,1271,Maryland-Eastern Shore,0.4032
5805,1998,1404,Tennessee-Martin,0.4017
5806,1998,1299,North Carolina A&T;,0.3999
5807,1998,1251,Liberty,0.3981
5808,1998,1119,Army,0.3905
5809,1998,1284,Monmouth,0.3900
5810,1998,1106,Alabama State,0.3896
5811,1998,1202,Furman,0.3874
5812,1998,1179,Drake,0.3825
5813,1998,1148,Central Connecticut State,0.3813
5814,1998,1287,Morehead State,0.3793
5815,1998,1407,Troy,0.3751
5816,1998,1149,Charleston Southern,0.3562
5817,1998,1152,Chicago State,0.3525
5818,1998,1126,Bethune-Cookman,0.3472
5819,1998,1181,Duke,0.6687
5820,1998,1242,Kansas,0.6586
5821,1998,1112,Arizona,0.6517
5822,1998,1345,Purdue,0.6345
5823,1998,1390,Stanford,0.6325
5824,1998,1279,Mississippi,0.6217
5825,1998,1307,New Mexico,0.6157
5826,1998,1153,Cincinnati,0.6137
5827,1998,1116,Arkansas,0.6069
5828,1998,1269,Massachusetts,0.6027
5829,1998,1348,Rhode Island,0.5984
5830,1998,1397,Tennessee,0.5980
5831,1998,1396,Temple,0.5974
5832,1998,1155,Clemson,0.5963
5833,1998,1428,Utah,0.5958
5834,1998,1385,St. John's,0.5936
5835,1998,1203,George Washington,0.5894
5836,1998,1329,Oklahoma State,0.5872
5837,1998,1178,Detroit,0.5844
5838,1998,1233,Iona,0.5772
5839,1998,1424,UNLV,0.5732
5840,1998,1435,Vanderbilt,0.5729
5841,1998,1452,West Virginia,0.5717
5842,1998,1429,Utah State,0.5700
5843,1998,1139,Butler,0.5687
5844,1998,1461,Wyoming,0.5661
5845,1998,1208,Georgia,0.5635
5846,1998,1113,Arizona State,0.5600
5847,1998,1444,Western Michigan,0.5595
5848,1998,1185,Eastern Michigan,0.5588
5849,1998,1210,Georgia Tech,0.5580
5850,1998,1161,Colorado State,0.5577
5851,1998,1272,Memphis,0.5569
5852,1998,1211,Gonzaga,0.5534
5853,1998,1123,Ball State,0.5511
5854,1998,1353,Rutgers,0.5500
5855,1998,1243,Kansas State,0.5489
5856,1998,1201,Fresno State,0.5466
5857,1998,1334,Pacific,0.5437
5858,1998,1365,Santa Clara,0.5433
5859,1998,1166,Creighton,0.5401
5860,1998,1117,Arkansas State,0.5394
5861,1998,1104,Alabama,0.5380
5862,1998,1254,LIU-Brooklyn,0.5371
5863,1998,1131,Boston University,0.5360
5864,1998,1124,Baylor,0.5349
5865,1998,1172,Davidson,0.5341
5866,1998,1192,Fairleigh Dickinson,0.5332
5867,1998,1409,Tulsa,0.5324
5868,1998,1174,Delaware,0.5309
5869,1998,1374,Southern Methodist,0.5285
5870,1998,1456,William &amp; Mary,0.5268
5871,1998,1351,Rider,0.5248
5872,1998,1354,South Carolina State,0.5246
5873,1998,1382,St. Bonaventure,0.5237
5874,1998,1232,Indiana State,0.5223
5875,1998,1160,Colorado,0.5218
5876,1998,1283,Missouri State,0.5203
5877,1998,1280,Mississippi State,0.5193
5878,1998,1378,South Florida,0.5182
5879,1998,1336,Penn State,0.5177
5880,1998,1335,Pennsylvania,0.5159
5881,1998,1310,Niagara,0.5146
5882,1998,1235,Iowa State,0.5134
5883,1998,1319,Northern Arizona,0.5125
5884,1998,1418,Louisiana-Lafayette,0.5121
5885,1998,1386,Saint Joseph's,0.5094
5886,1998,1145,Canisius,0.5084
5887,1998,1133,Bradley,0.5076
5888,1998,1220,Hofstra,0.5033
5889,1998,1225,Idaho,0.5020
5890,1998,1311,Nicholls State,0.5012
5891,1998,1405,Toledo,0.4999
5892,1998,1331,Oral Roberts,0.4990
5893,1998,1431,Texas-El Paso,0.4986
5894,1998,1451,Weber State,0.4946
5895,1998,1402,Texas State-San Marcos,0.4932
5896,1998,1356,Southern Illinois,0.4927
5897,1998,1114,Arkansas-Little Rock,0.4914
5898,1998,1361,San Diego State,0.4912
5899,1998,1260,Loyola-Chicago,0.4890
5900,1998,1264,Manhattan,0.4879
5901,1998,1360,San Diego,0.4871
5902,1998,1416,UCF,0.4855
5903,1998,1384,St. Francis (Pa.),0.4831
5904,1998,1330,Old Dominion,0.4812
5905,1998,1460,Wright State,0.4800
5906,1998,1247,La Salle,0.4798
5907,1998,1249,Lamar,0.4797
5908,1998,1442,Western Illinois,0.4790
5909,1998,1326,Ohio State,0.4773
5910,1998,1450,Washington State,0.4758
5911,1998,1383,St. Francis (N.Y.),0.4755
5912,1998,1318,Northeastern,0.4754
5913,1998,1321,Northwestern,0.4717
5914,1998,1177,DePaul,0.4696
5915,1998,1388,St. Mary's,0.4680
5916,1998,1398,Tennessee State,0.4653
5917,1998,1369,Southeast Missouri State,0.4635
5918,1998,1349,Rice,0.4615
5919,1998,1102,Air Force,0.4601
5920,1998,1132,Bowling Green,0.4599
5921,1998,1245,Kent State,0.4595
5922,1998,1151,Chattanooga,0.4582
5923,1998,1184,Eastern Kentucky,0.4572
5924,1998,1110,American,0.4563
5925,1998,1411,Texas Southern,0.4537
5926,1998,1288,Morgan State,0.4525
5927,1998,1187,East Carolina,0.4515
5928,1998,1137,Bucknell,0.4499
5929,1998,1408,Tulane,0.4492
5930,1998,1320,Northern Iowa,0.4465
5931,1998,1359,Samford,0.4446
5932,1998,1142,Cal Poly,0.4438
5933,1998,1212,Grambling,0.4430
5934,1998,1322,Northwestern State,0.4421
5935,1998,1296,Northern Illinois,0.4407
5936,1998,1447,Wagner,0.4396
5937,1998,1162,Columbia,0.4376
5938,1998,1426,Texas-Arlington,0.4370
5939,1998,1414,California Irvine,0.4354
5940,1998,1454,Wisconsin-Milwaukee,0.4345
5941,1998,1159,Colgate,0.4324
5942,1998,1239,Jacksonville,0.4283
5943,1998,1372,Stephen F. Austin,0.4269
5944,1998,1363,San Jose State,0.4235
5945,1998,1420,Maryland-Baltimore County,0.4206
5946,1998,1165,Cornell,0.4198
5947,1998,1263,Maine,0.4173
5948,1998,1282,UMKC,0.4160
5949,1998,1358,Sam Houston State,0.4154
5950,1998,1197,Florida A&M;,0.4146
5951,1998,1144,Campbell,0.4130
5952,1998,1313,Norfolk State,0.4122
5953,1998,1171,Dartmouth,0.4095
5954,1998,1459,Wofford,0.4060
5955,1998,1240,Jacksonville State,0.4040
5956,1998,1135,Brown,0.4031
5957,1998,1175,Delaware State,0.4009
5958,1998,1380,Southern,0.3999
5959,1998,1352,Robert Morris,0.3925
5960,1998,1270,McNeese State,0.3902
5961,1998,1381,Southern Utah,0.3898
5962,1998,1226,Idaho State,0.3888
5963,1998,1221,Holy Cross,0.3838
5964,1998,1224,Howard,0.3823
5965,1998,1457,Winthrop,0.3808
5966,1998,1290,Mississippi Valley State,0.3752
5967,1998,1157,Coastal Carolina,0.3695
5968,1998,1368,Southeastern Louisiana,0.3548
5969,1998,1273,Mercer,0.3503
5970,1998,1170,Sacramento State,0.3418
5971,1997,1242,Kansas,0.6742
5972,1997,1314,North Carolina,0.6569
5973,1997,1428,Utah,0.6380
5974,1997,1181,Duke,0.6271
5975,1997,1376,South Carolina,0.6202
5976,1997,1155,Clemson,0.6159
5977,1997,1153,Cincinnati,0.6111
5978,1997,1409,Tulsa,0.6017
5979,1997,1112,Arizona,0.5993
5980,1997,1208,Georgia,0.5965
5981,1997,1143,California,0.5963
5982,1997,1348,Rhode Island,0.5939
5983,1997,1438,Virginia,0.5932
5984,1997,1150,Charlotte,0.5917
5985,1997,1403,Texas Tech,0.5894
5986,1997,1131,Boston University,0.5871
5987,1997,1130,Boston College,0.5853
5988,1997,1229,Illinois State,0.5842
5989,1997,1234,Iowa,0.5826
5990,1997,1400,Texas,0.5807
5991,1997,1395,TCU,0.5798
5992,1997,1160,Colorado,0.5785
5993,1997,1269,Massachusetts,0.5785
5994,1997,1328,Oklahoma,0.5752
5995,1997,1452,West Virginia,0.5724
5996,1997,1266,Marquette,0.5712
5997,1997,1158,College of Charleston,0.5686
5998,1997,1304,Nebraska,0.5670
5999,1997,1207,Georgetown,0.5655
6000,1997,1408,Tulane,0.5637
6001,1997,1201,Fresno State,0.5609
6002,1997,1332,Oregon,0.5605
6003,1997,1434,Valparaiso,0.5593
6004,1997,1275,Miami (Ohio),0.5566
6005,1997,1161,Colorado State,0.5561
6006,1997,1132,Bowling Green,0.5549
6007,1997,1277,Michigan State,0.5539
6008,1997,1203,George Washington,0.5505
6009,1997,1334,Pacific,0.5487
6010,1997,1375,South Alabama,0.5473
6011,1997,1254,LIU-Brooklyn,0.5471
6012,1997,1449,Washington,0.5462
6013,1997,1163,Connecticut,0.5441
6014,1997,1385,St. John's,0.5432
6015,1997,1139,Butler,0.5392
6016,1997,1330,Old Dominion,0.5372
6017,1997,1388,St. Mary's,0.5342
6018,1997,1124,Baylor,0.5329
6019,1997,1187,East Carolina,0.5313
6020,1997,1120,Auburn,0.5310
6021,1997,1233,Iona,0.5280
6022,1997,1382,St. Bonaventure,0.5270
6023,1997,1133,Bradley,0.5250
6024,1997,1192,Fairleigh Dickinson,0.5242
6025,1997,1421,NC-Asheville,0.5236
6026,1997,1243,Kansas State,0.5206
6027,1997,1261,LSU,0.5185
6028,1997,1374,Southern Methodist,0.5172
6029,1997,1284,Monmouth,0.5162
6030,1997,1439,Virginia Tech,0.5137
6031,1997,1353,Rutgers,0.5130
6032,1997,1285,Montana,0.5117
6033,1997,1145,Canisius,0.5114
6034,1997,1241,James Madison,0.5105
6035,1997,1433,Virginia Commonwealth,0.5081
6036,1997,1151,Chattanooga,0.5056
6037,1997,1138,Buffalo,0.5050
6038,1997,1397,Tennessee,0.5034
6039,1997,1166,Creighton,0.5019
6040,1997,1114,Arkansas-Little Rock,0.5012
6041,1997,1401,Texas A&M;,0.5009
6042,1997,1444,Western Michigan,0.4989
6043,1997,1256,Louisiana Tech,0.4973
6044,1997,1149,Charleston Southern,0.4969
6045,1997,1222,Houston,0.4958
6046,1997,1174,Delaware,0.4942
6047,1997,1178,Detroit,0.4935
6048,1997,1362,San Francisco,0.4925
6049,1997,1461,Wyoming,0.4922
6050,1997,1292,Middle Tennessee,0.4917
6051,1997,1232,Indiana State,0.4902
6052,1997,1453,Green Bay,0.4899
6053,1997,1293,Murray State,0.4888
6054,1997,1165,Cornell,0.4880
6055,1997,1405,Toledo,0.4879
6056,1997,1173,Dayton,0.4863
6057,1997,1291,Mount St. Mary's,0.4844
6058,1997,1247,La Salle,0.4825
6059,1997,1198,Florida International,0.4803
6060,1997,1270,McNeese State,0.4780
6061,1997,1286,Montana State,0.4769
6062,1997,1211,Gonzaga,0.4738
6063,1997,1456,William &amp; Mary,0.4726
6064,1997,1290,Mississippi Valley State,0.4699
6065,1997,1259,Loyola-Maryland,0.4696
6066,1997,1169,Cal State Northridge,0.4671
6067,1997,1333,Oregon State,0.4660
6068,1997,1225,Idaho,0.4653
6069,1997,1361,San Diego State,0.4637
6070,1997,1168,Cal State Fullerton,0.4611
6071,1997,1245,Kent State,0.4597
6072,1997,1441,Western Carolina,0.4588
6073,1997,1159,Colgate,0.4572
6074,1997,1354,South Carolina State,0.4561
6075,1997,1440,VMI,0.4552
6076,1997,1381,Southern Utah,0.4546
6077,1997,1263,Maine,0.4511
6078,1997,1310,Niagara,0.4502
6079,1997,1142,Cal Poly,0.4499
6080,1997,1206,George Mason,0.4485
6081,1997,1369,Southeast Missouri State,0.4476
6082,1997,1322,Northwestern State,0.4463
6083,1997,1306,New Hampshire,0.4460
6084,1997,1103,Akron,0.4441
6085,1997,1177,DePaul,0.4434
6086,1997,1193,Fairfield,0.4404
6087,1997,1226,Idaho State,0.4397
6088,1997,1264,Manhattan,0.4392
6089,1997,1447,Wagner,0.4356
6090,1997,1426,Texas-Arlington,0.4348
6091,1997,1463,Yale,0.4329
6092,1997,1311,Nicholls State,0.4327
6093,1997,1373,Siena,0.4322
6094,1997,1144,Campbell,0.4311
6095,1997,1457,Winthrop,0.4296
6096,1997,1183,Eastern Illinois,0.4267
6097,1997,1179,Drake,0.4257
6098,1997,1411,Texas Southern,0.4245
6099,1997,1358,Sam Houston State,0.4228
6100,1997,1202,Furman,0.4218
6101,1997,1337,Pepperdine,0.4210
6102,1997,1460,Wright State,0.4186
6103,1997,1135,Brown,0.4183
6104,1997,1288,Morgan State,0.4148
6105,1997,1204,Georgia Southern,0.4117
6106,1997,1186,Eastern Washington,0.4104
6107,1997,1170,Sacramento State,0.4092
6108,1997,1341,Prairie View A&M;,0.4081
6109,1997,1271,Maryland-Eastern Shore,0.4072
6110,1997,1464,Youngstown State,0.4067
6111,1997,1106,Alabama State,0.4049
6112,1997,1197,Florida A&M;,0.4041
6113,1997,1287,Morehead State,0.3995
6114,1997,1352,Robert Morris,0.3985
6115,1997,1214,Hampton,0.3977
6116,1997,1175,Delaware State,0.3969
6117,1997,1427,Texas-San Antonio,0.3961
6118,1997,1420,Maryland-Baltimore County,0.3853
6119,1997,1368,Southeastern Louisiana,0.3824
6120,1997,1459,Wofford,0.3748
6121,1997,1416,UCF,0.3741
6122,1997,1273,Mercer,0.3287
6123,1997,1246,Kentucky,0.6572
6124,1997,1278,Minnesota,0.6522
6125,1997,1448,Wake Forest,0.6344
6126,1997,1437,Villanova,0.6230
6127,1997,1417,UCLA,0.6164
6128,1997,1386,Saint Joseph's,0.6124
6129,1997,1307,New Mexico,0.6089
6130,1997,1231,Indepenedent,0.6014
6131,1997,1257,Louisville,0.5978
6132,1997,1268,Maryland,0.5963
6133,1997,1345,Purdue,0.5946
6134,1997,1228,Illinois,0.5934
6135,1997,1458,Wisconsin,0.5919
6136,1997,1462,Xavier,0.5907
6137,1997,1390,Stanford,0.5886
6138,1997,1343,Princeton,0.5855
6139,1997,1435,Vanderbilt,0.5847
6140,1997,1235,Iowa State,0.5829
6141,1997,1396,Temple,0.5818
6142,1997,1276,Michigan,0.5805
6143,1997,1283,Missouri State,0.5797
6144,1997,1279,Mississippi,0.5785
6145,1997,1344,Providence,0.5771
6146,1997,1329,Oklahoma State,0.5748
6147,1997,1218,Hawaii,0.5721
6148,1997,1425,Southern California,0.5692
6149,1997,1199,Florida State,0.5675
6150,1997,1331,Oral Roberts,0.5665
6151,1997,1424,UNLV,0.5639
6152,1997,1393,Syracuse,0.5624
6153,1997,1301,North Carolina State,0.5605
6154,1997,1180,Drexel,0.5603
6155,1997,1116,Arkansas,0.5577
6156,1997,1338,Pittsburgh,0.5562
6157,1997,1309,New Orleans,0.5554
6158,1997,1272,Memphis,0.5546
6159,1997,1185,Eastern Michigan,0.5509
6160,1997,1305,Nevada,0.5500
6161,1997,1323,Notre Dame,0.5477
6162,1997,1281,Missouri,0.5472
6163,1997,1320,Northern Iowa,0.5465
6164,1997,1308,New Mexico State,0.5460
6165,1997,1104,Alabama,0.5435
6166,1997,1191,Evansville,0.5418
6167,1997,1274,Miami (Fla.),0.5381
6168,1997,1412,UAB,0.5358
6169,1997,1325,Ohio,0.5332
6170,1997,1429,Utah State,0.5318
6171,1997,1431,Texas-El Paso,0.5313
6172,1997,1210,Georgia Tech,0.5290
6173,1997,1267,Marshall,0.5279
6174,1997,1319,Northern Arizona,0.5266
6175,1997,1365,Santa Clara,0.5243
6176,1997,1123,Ball State,0.5240
6177,1997,1172,Davidson,0.5218
6178,1997,1423,NC-Wilmington,0.5203
6179,1997,1171,Dartmouth,0.5178
6180,1997,1251,Liberty,0.5167
6181,1997,1280,Mississippi State,0.5160
6182,1997,1363,San Jose State,0.5133
6183,1997,1442,Western Illinois,0.5129
6184,1997,1349,Rice,0.5117
6185,1997,1216,Hartford,0.5105
6186,1997,1217,Harvard,0.5103
6187,1997,1326,Ohio State,0.5068
6188,1997,1336,Penn State,0.5051
6189,1997,1455,Wichita State,0.5036
6190,1997,1164,Coppin State,0.5020
6191,1997,1379,Southern Miss,0.5018
6192,1997,1356,Southern Illinois,0.5011
6193,1997,1371,Seton Hall,0.4989
6194,1997,1360,San Diego,0.4986
6195,1997,1451,Weber State,0.4971
6196,1997,1129,Boise State,0.4968
6197,1997,1450,Washington State,0.4950
6198,1997,1227,Illinois-Chicago,0.4938
6199,1997,1335,Pennsylvania,0.4927
6200,1997,1298,Navy,0.4924
6201,1997,1407,Troy,0.4921
6202,1997,1196,Florida,0.4914
6203,1997,1117,Arkansas State,0.4901
6204,1997,1111,Appalachian State,0.4890
6205,1997,1350,Richmond,0.4884
6206,1997,1249,Lamar,0.4880
6207,1997,1387,Saint Louis,0.4872
6208,1997,1182,Duquesne,0.4861
6209,1997,1443,Western Kentucky,0.4836
6210,1997,1253,Long Beach State,0.4814
6211,1997,1419,Louisiana-Monroe,0.4790
6212,1997,1402,Texas State-San Marcos,0.4770
6213,1997,1347,Radford,0.4764
6214,1997,1418,Louisiana-Lafayette,0.4731
6215,1997,1351,Rider,0.4717
6216,1997,1110,American,0.4698
6217,1997,1113,Arizona State,0.4684
6218,1997,1137,Bucknell,0.4670
6219,1997,1220,Hofstra,0.4657
6220,1997,1436,Vermont,0.4645
6221,1997,1122,Austin Peay,0.4628
6222,1997,1154,The Citadel,0.4598
6223,1997,1321,Northwestern,0.4590
6224,1997,1389,St. Peter's,0.4585
6225,1997,1296,Northern Illinois,0.4564
6226,1997,1364,Santa Barbara,0.4553
6227,1997,1378,South Florida,0.4549
6228,1997,1238,Jackson State,0.4526
6229,1997,1194,Florida Atlantic,0.4505
6230,1997,1406,Towson,0.4501
6231,1997,1384,St. Francis (Pa.),0.4496
6232,1997,1399,Tennessee Tech,0.4479
6233,1997,1359,Samford,0.4469
6234,1997,1157,Coastal Carolina,0.4463
6235,1997,1317,North Texas,0.4459
6236,1997,1282,UMKC,0.4441
6237,1997,1299,North Carolina A&T;,0.4412
6238,1997,1372,Stephen F. Austin,0.4399
6239,1997,1422,NC-Greensboro,0.4395
6240,1997,1156,Cleveland State,0.4389
6241,1997,1200,Fordham,0.4349
6242,1997,1398,Tennessee State,0.4340
6243,1997,1383,St. Francis (N.Y.),0.4327
6244,1997,1339,Portland,0.4324
6245,1997,1108,Alcorn State,0.4317
6246,1997,1102,Air Force,0.4303
6247,1997,1454,Wisconsin-Milwaukee,0.4269
6248,1997,1258,Loyola Marymount,0.4266
6249,1997,1404,Tennessee-Martin,0.4252
6250,1997,1318,Northeastern,0.4244
6251,1997,1140,Brigham Young,0.4219
6252,1997,1260,Loyola-Chicago,0.4214
6253,1997,1148,Central Connecticut State,0.4194
6254,1997,1248,Lafayette,0.4184
6255,1997,1126,Bethune-Cookman,0.4180
6256,1997,1240,Jacksonville State,0.4126
6257,1997,1141,Central Michigan,0.4115
6258,1997,1239,Jacksonville,0.4098
6259,1997,1184,Eastern Kentucky,0.4090
6260,1997,1152,Chicago State,0.4080
6261,1997,1190,E. Tennessee State,0.4069
6262,1997,1212,Grambling,0.4052
6263,1997,1162,Columbia,0.4043
6264,1997,1209,Georgia State,0.4015
6265,1997,1119,Army,0.3991
6266,1997,1265,Marist,0.3983
6267,1997,1224,Howard,0.3974
6268,1997,1391,Stetson,0.3967
6269,1997,1221,Holy Cross,0.3951
6270,1997,1380,Southern,0.3827
6271,1997,1414,California Irvine,0.3753
6272,1997,1410,Texas-Pan American,0.3748
6273,1997,1250,Lehigh,0.3512
6274,1996,1246,Kentucky,0.6840
6275,1996,1163,Connecticut,0.6463
6276,1996,1437,Villanova,0.6441
6277,1996,1242,Kansas,0.6397
6278,1996,1210,Georgia Tech,0.6350
6279,1996,1112,Arizona,0.6220
6280,1996,1235,Iowa State,0.6191
6281,1996,1272,Memphis,0.6146
6282,1996,1314,North Carolina,0.6140
6283,1996,1257,Louisville,0.6070
6284,1996,1453,Green Bay,0.6065
6285,1996,1266,Marquette,0.6059
6286,1996,1133,Bradley,0.5992
6287,1996,1396,Temple,0.5977
6288,1996,1181,Duke,0.5961
6289,1996,1365,Santa Clara,0.5911
6290,1996,1208,Georgia,0.5880
6291,1996,1439,Virginia Tech,0.5863
6292,1996,1390,Stanford,0.5796
6293,1996,1409,Tulsa,0.5782
6294,1996,1243,Kansas State,0.5754
6295,1996,1329,Oklahoma State,0.5717
6296,1996,1130,Boston College,0.5701
6297,1996,1309,New Orleans,0.5690
6298,1996,1228,Illinois,0.5662
6299,1996,1408,Tulane,0.5646
6300,1996,1438,Virginia,0.5636
6301,1996,1376,South Carolina,0.5608
6302,1996,1397,Tennessee,0.5590
6303,1996,1196,Florida,0.5568
6304,1996,1150,Charlotte,0.5549
6305,1996,1435,Vanderbilt,0.5542
6306,1996,1291,Mount St. Mary's,0.5537
6307,1996,1193,Fairfield,0.5526
6308,1996,1145,Canisius,0.5517
6309,1996,1229,Illinois State,0.5496
6310,1996,1304,Nebraska,0.5476
6311,1996,1172,Davidson,0.5457
6312,1996,1301,North Carolina State,0.5448
6313,1996,1161,Colorado State,0.5435
6314,1996,1449,Washington,0.5418
6315,1996,1139,Butler,0.5403
6316,1996,1281,Missouri,0.5393
6317,1996,1222,Houston,0.5384
6318,1996,1199,Florida State,0.5366
6319,1996,1264,Manhattan,0.5358
6320,1996,1348,Rhode Island,0.5350
6321,1996,1351,Rider,0.5307
6322,1996,1451,Weber State,0.5298
6323,1996,1371,Seton Hall,0.5289
6324,1996,1293,Murray State,0.5271
6325,1996,1140,Brigham Young,0.5262
6326,1996,1123,Ball State,0.5250
6327,1996,1385,St. John's,0.5203
6328,1996,1349,Rice,0.5169
6329,1996,1325,Ohio,0.5157
6330,1996,1335,Pennsylvania,0.5146
6331,1996,1296,Northern Illinois,0.5130
6332,1996,1460,Wright State,0.5122
6333,1996,1131,Boston University,0.5101
6334,1996,1418,Louisiana-Lafayette,0.5089
6335,1996,1443,Western Kentucky,0.5077
6336,1996,1320,Northern Iowa,0.5074
6337,1996,1452,West Virginia,0.5065
6338,1996,1434,Valparaiso,0.5062
6339,1996,1253,Long Beach State,0.5057
6340,1996,1353,Rutgers,0.5042
6341,1996,1160,Colorado,0.5032
6342,1996,1406,Towson,0.5028
6343,1996,1462,Xavier,0.5028
6344,1996,1388,St. Mary's,0.4999
6345,1996,1305,Nevada,0.4994
6346,1996,1330,Old Dominion,0.4984
6347,1996,1218,Hawaii,0.4974
6348,1996,1323,Notre Dame,0.4971
6349,1996,1290,Mississippi Valley State,0.4970
6350,1996,1378,South Florida,0.4966
6351,1996,1382,St. Bonaventure,0.4958
6352,1996,1239,Jacksonville,0.4954
6353,1996,1164,Coppin State,0.4928
6354,1996,1166,Creighton,0.4904
6355,1996,1159,Colgate,0.4891
6356,1996,1174,Delaware,0.4889
6357,1996,1440,VMI,0.4881
6358,1996,1334,Pacific,0.4862
6359,1996,1187,East Carolina,0.4853
6360,1996,1245,Kent State,0.4845
6361,1996,1359,Samford,0.4841
6362,1996,1173,Dayton,0.4833
6363,1996,1227,Illinois-Chicago,0.4800
6364,1996,1263,Maine,0.4773
6365,1996,1363,San Jose State,0.4767
6366,1996,1217,Harvard,0.4759
6367,1996,1310,Niagara,0.4742
6368,1996,1270,McNeese State,0.4726
6369,1996,1427,Texas-San Antonio,0.4714
6370,1996,1110,American,0.4706
6371,1996,1337,Pepperdine,0.4692
6372,1996,1333,Oregon State,0.4677
6373,1996,1380,Southern,0.4670
6374,1996,1374,Southern Methodist,0.4661
6375,1996,1454,Wisconsin-Milwaukee,0.4647
6376,1996,1225,Idaho,0.4640
6377,1996,1249,Lamar,0.4627
6378,1996,1308,New Mexico State,0.4607
6379,1996,1138,Buffalo,0.4583
6380,1996,1124,Baylor,0.4578
6381,1996,1381,Southern Utah,0.4570
6382,1996,1184,Eastern Kentucky,0.4551
6383,1996,1232,Indiana State,0.4545
6384,1996,1148,Central Connecticut State,0.4535
6385,1996,1455,Wichita State,0.4522
6386,1996,1364,Santa Barbara,0.4503
6387,1996,1135,Brown,0.4483
6388,1996,1447,Wagner,0.4468
6389,1996,1358,Sam Houston State,0.4455
6390,1996,1256,Louisiana Tech,0.4454
6391,1996,1410,Texas-Pan American,0.4422
6392,1996,1347,Radford,0.4416
6393,1996,1165,Cornell,0.4399
