num,year,id,team,RPI,SOS,PE
4333,2005,1360,San Diego,0.5211,0.5239,0.5287990273120566
4334,2005,1292,Middle Tennessee,0.5209,0.4986,0.6809517884736898
4335,2005,1173,Dayton,0.5205,0.4945,0.6662505384627593
4336,2005,1143,California,0.5183,0.5582,0.3362555711272416
4337,2005,1322,Northwestern State,0.5176,0.4869,0.5380408558079653
4338,2005,1365,Santa Clara,0.5163,0.536,0.5188308643455405
4339,2005,1199,Florida State,0.5156,0.5787,0.39262383490647673
4340,2005,1269,Massachusetts,0.5142,0.5135,0.42608624684767515
4341,2005,1422,NC-Greensboro,0.513,0.4827,0.3048800877405711
4342,2005,1279,Mississippi,0.5112,0.5425,0.4842262827958365
4343,2005,1133,Bradley,0.5093,0.5386,0.43529720181574716
4344,2005,1353,Rutgers,0.5083,0.5814,0.24459441402528964
4345,2005,1453,Green Bay,0.5075,0.4772,0.40640765812073026
4346,2005,1374,Southern Methodist,0.5064,0.5158,0.57463036601615
4347,2005,1350,Richmond,0.5056,0.5089,0.3706966265561304
4348,2005,1339,Portland,0.5045,0.5097,0.513962251374504
4349,2005,1206,George Mason,0.5011,0.4814,0.6751878854183295
4350,2005,1205,Gardner-Webb,0.5003,0.4637,0.6080565992803266
4351,2005,1285,Montana,0.4993,0.4634,0.5125677248543404
4352,2005,1209,Georgia State,0.4963,0.4951,0.38362944705825786
4353,2005,1399,Tennessee Tech,0.4958,0.451,0.6038534724829225
4354,2005,1389,St. Peter's,0.4948,0.4672,0.5587105372392475
4355,2005,1258,Loyola Marymount,0.4931,0.5246,0.3651957668295268
4356,2005,1237,IUPUI,0.4925,0.4748,0.5791468444577474
4357,2005,1378,South Florida,0.4908,0.5108,0.5390536941918893
4358,2005,1394,Texas A&amp;M-Corpus; Christi,0.4897,0.4148,0.7582318258889797
4359,2005,1263,Maine,0.4883,0.487,0.35141935644724864
4360,2005,1178,Detroit,0.4876,0.5011,0.5353257488586793
4361,2005,1193,Fairfield,0.4863,0.4771,0.553023580203284
4362,2005,1111,Appalachian State,0.4844,0.4445,0.592019021205985
4363,2005,1214,Hampton,0.4838,0.4367,0.5935763763858608
4364,2005,1296,Northern Illinois,0.4836,0.5073,0.4603811907004626
4365,2005,1361,San Diego State,0.48200000000000004,0.5399,0.2889339926599707
4366,2005,1127,Binghamton,0.4814,0.5117,0.39595168063578634
4367,2005,1463,Yale,0.4809,0.505,0.37070633016343907
4368,2005,1324,Oakland,0.4802,0.5012,0.3527315369483447
4369,2005,1187,East Carolina,0.4796,0.5562,0.15020739302739322
4370,2005,1107,Albany,0.4784,0.4685,0.637482473927022
4371,2005,1317,North Texas,0.4771,0.491,0.35008909619106954
4372,2005,1129,Boise State,0.4768,0.4954,0.316635015081422
4373,2005,1384,St. Francis (Pa.),0.475,0.4493,0.4026266113724875
4374,2005,1369,Southeast Missouri State,0.4746,0.4765,0.538461736214804
4375,2005,1260,Loyola-Chicago,0.4726,0.4848,0.36651166048694983
4376,2005,1427,Texas-San Antonio,0.4716,0.4606,0.47979826494489985
4377,2005,1197,Florida A&M;,0.4689,0.4467,0.24163319626213212
4378,2005,1122,Austin Peay,0.4688,0.4893,0.40750658423891023
4379,2005,1239,Jacksonville,0.4665,0.4463,0.29759361980795007
4380,2005,1407,Troy,0.4633,0.4839,0.30906587393341883
4381,2005,1447,Wagner,0.4624,0.4593,0.3447180702953888
4382,2005,1451,Weber State,0.4617,0.4588,0.39630437187156137
4383,2005,1359,Samford,0.4597,0.437,0.5230343857365345
4384,2005,1336,Penn State,0.4588,0.5512,0.12917528431453548
4385,2005,1135,Brown,0.45799999999999996,0.4587,0.4100336065090824
4386,2005,1174,Delaware,0.4569,0.4949,0.3392776051951851
4387,2005,1149,Charleston Southern,0.4557,0.4611,0.20360115296590342
4388,2005,1267,Marshall,0.4547,0.5417,0.19664574246385866
4389,2005,1430,Utah Valley,0.4534,0.4072,0.4899941348512688
4390,2005,1379,Southern Miss,0.4502,0.5042,0.21966691168239333
4391,2005,1139,Butler,0.4499,0.4635,0.5802259664951019
4392,2005,1409,Tulsa,0.4482,0.515,0.45670200960358853
4393,2005,1141,Central Michigan,0.4479,0.5037,0.1183317674695362
4394,2005,1408,Tulane,0.4474,0.4992,0.18868566804304673
4395,2005,1290,Mississippi Valley State,0.4456,0.4247,0.5558558195106535
4396,2005,1413,California Davis,0.4436,0.4662,0.26112301287507456
4397,2005,1148,Central Connecticut State,0.4432,0.4473,0.44802940072655567
4398,2005,1152,Chicago State,0.4421,0.4794,0.2202724532088159
4399,2005,1171,Dartmouth,0.4418,0.4837,0.1615656699843757
4400,2005,1182,Duquesne,0.4418,0.501,0.1864627819456267
4401,2005,1383,St. Francis (N.Y.),0.4403,0.4232,0.4946842756862098
4402,2005,1238,Jackson State,0.4401,0.4355,0.2658311072057014
4403,2005,1253,Long Beach State,0.4389,0.4852,0.22406421255066888
4404,2005,1248,Lafayette,0.4379,0.4894,0.15337650911798179
4405,2005,1402,Texas State-San Marcos,0.4367,0.429,0.3224592775520883
4406,2005,1288,Morgan State,0.434,0.4149,0.38530766890326684
4407,2005,1186,Eastern Washington,0.4326,0.487,0.20584594785212695
4408,2005,1442,Western Illinois,0.4322,0.4641,0.3194423369496371
4409,2005,1170,Sacramento State,0.4311,0.4506,0.23524168885334323
4410,2005,1219,High Point,0.4306,0.4448,0.5272476287292712
4411,2005,1363,San Jose State,0.4297,0.516,0.10603721697988226
4412,2005,1145,Canisius,0.4281,0.4527,0.3095764072647816
4413,2005,1456,William &amp; Mary,0.4265,0.4899,0.15057040567109486
4414,2005,1420,Maryland-Baltimore County,0.4251,0.4519,0.20531940287115832
4415,2005,1225,Idaho,0.4234,0.4839,0.2341460077501672
4416,2005,1372,Stephen F. Austin,0.4222,0.4363,0.38603283728883014
4417,2005,1190,E. Tennessee State,0.4195,0.476,0.23822774431225374
4418,2005,1415,California Riverside,0.4181,0.4705,0.1989987353806779
4419,2005,1373,Siena,0.414,0.4854,0.13994521153160952
4420,2005,1346,Quinnipiac,0.41200000000000003,0.4311,0.2828320967460665
4421,2005,1348,Rhode Island,0.4081,0.4859,0.19479947397220063
4422,2005,1411,Texas Southern,0.4072,0.4048,0.3231149510760116
4423,2005,1241,James Madison,0.4049,0.4732,0.07916220533008186
4424,2005,1236,IPFW,0.3932,0.4625,0.12156987779647582
4425,2005,1441,Western Carolina,0.392,0.4677,0.11793150625247856
4426,2005,1115,Arkansas-Pine Bluff,0.3846,0.4378,0.09179922080588218
4427,2005,1382,St. Bonaventure,0.3811,0.4885,0.037830256786710294
4428,2005,1259,Loyola-Maryland,0.38,0.4476,0.13099059298430396
4429,2005,1419,Louisiana-Monroe,0.3772,0.4319,0.14050880648982012
4430,2005,1341,Prairie View A&M;,0.3734,0.4306,0.038214954908765454
4431,2005,1464,Youngstown State,0.3669,0.4642,0.05192171611659266
4432,2005,1108,Alcorn State,0.3638,0.4152,0.06254088848536901
4433,2005,1311,Nicholls State,0.3585,0.4481,0.1172872238487086
4434,2005,1366,Savannah State,0.3394,0.4526,0.009090946535623182
4435,2005,1271,Maryland-Eastern Shore,0.3362,0.4234,0.00844637382757293
4436,2004,1181,Duke,0.6664,0.6073,0.9453918242786984
4437,2004,1386,Saint Joseph's,0.6587,0.5568,0.9633055736719038
4438,2004,1163,Connecticut,0.64,0.5806,0.950646435961934
4439,2004,1390,Stanford,0.6368,0.5268,0.9395356271590829
4440,2004,1211,Gonzaga,0.6316,0.5318,0.9565732500740586
4441,2004,1153,Cincinnati,0.6311,0.5748,0.9424240075889326
4442,2004,1196,Florida,0.6257,0.6121,0.8165334774136063
4443,2004,1242,Kansas,0.6216,0.5907,0.7858192457250728
4444,2004,1301,North Carolina State,0.6194,0.596,0.8369776206291261
4445,2004,1314,North Carolina,0.6146,0.6052,0.7918206090730915
4446,2004,1344,Providence,0.6121,0.5781,0.8133220459851424
4447,2004,1228,Illinois,0.6103,0.547,0.8812486421574183
4448,2004,1356,Southern Illinois,0.6076,0.5228,0.8506455855517304
4449,2004,1435,Vanderbilt,0.6058,0.5744,0.8617186452688939
4450,2004,1305,Nevada,0.6013,0.5574,0.8624163189339246
4451,2004,1140,Brigham Young,0.5973,0.5618,0.7988938662248634
4452,2004,1412,UAB,0.5959,0.5647,0.8154162808670029
4453,2004,1462,Xavier,0.5927,0.558,0.844333656874269
4454,2004,1177,DePaul,0.5888,0.5518,0.6553708240335535
4455,2004,1277,Michigan State,0.5877,0.5767,0.6948185308985159
4456,2004,1112,Arizona,0.5852,0.5503,0.8216868955213047
4457,2004,1429,Utah State,0.584,0.4824,0.9240386116415918
4458,2004,1376,South Carolina,0.5822,0.544,0.8453622718722191
4459,2004,1350,Richmond,0.5773,0.5614,0.7766942957392605
4460,2004,1323,Notre Dame,0.5772,0.5742,0.6465300983461473
4461,2004,1281,Missouri,0.5758,0.5838,0.5806570182949694
4462,2004,1199,Florida State,0.5702,0.5713,0.7895967854408016
4463,2004,1276,Michigan,0.5669,0.549,0.7225585166935153
4464,2004,1160,Colorado,0.5665,0.5455,0.6298063710485607
4465,2004,1320,Northern Iowa,0.5652,0.5238,0.6944022682091554
4466,2004,1190,E. Tennessee State,0.5645,0.4768,0.8092375642559756
4467,2004,1349,Rice,0.5645,0.5268,0.7083886310520453
4468,2004,1334,Pacific,0.564,0.4964,0.754628673148954
4469,2004,1437,Villanova,0.5629,0.5838,0.5767809160195534
4470,2004,1235,Iowa State,0.5619,0.5588,0.535399829637121
4471,2004,1418,Louisiana-Lafayette,0.5581,0.5134,0.7713709696125838
4472,2004,1218,Hawaii,0.5563,0.5348,0.6909918049871162
4473,2004,1454,Wisconsin-Milwaukee,0.5555,0.5263,0.7047616666539019
4474,2004,1166,Creighton,0.5545,0.5013,0.814344513920868
4475,2004,1120,Auburn,0.5518,0.5691,0.7128140288590048
4476,2004,1206,George Mason,0.5509,0.5012,0.6940346107088885
4477,2004,1266,Marquette,0.5495,0.5351,0.5927803795448097
4478,2004,1125,Belmont,0.5471,0.4914,0.7986805726898286
4479,2004,1227,Illinois-Chicago,0.5463,0.4703,0.8281842252743117
4480,2004,1332,Oregon,0.5448,0.5412,0.5946858221984322
4481,2004,1405,Toledo,0.5396,0.4973,0.5816286547160813
4482,2004,1275,Miami (Ohio),0.5385,0.5157,0.5477106580997033
4483,2004,1279,Mississippi,0.5377,0.5622,0.3843065569535923
4484,2004,1452,West Virginia,0.5361,0.5363,0.46034020018915256
4485,2004,1330,Old Dominion,0.5356,0.5188,0.662350816415267
4486,2004,1180,Drexel,0.5348,0.4988,0.7470214110380795
4487,2004,1389,St. Peter's,0.5292,0.5102,0.5174558476354971
4488,2004,1321,Northwestern,0.5287,0.544,0.4292120355826854
4489,2004,1345,Purdue,0.5271,0.5139,0.7437213139037183
4490,2004,1143,California,0.5264,0.5471,0.48149137777744233
4491,2004,1116,Arkansas,0.5262,0.5588,0.5126460563196454
4492,2004,1209,Georgia State,0.5245,0.4771,0.7285439702276552
4493,2004,1436,Vermont,0.522,0.4516,0.7173367933299547
4494,2004,1361,San Diego State,0.5198,0.5503,0.4563466893493635
4495,2004,1362,San Francisco,0.5184,0.5134,0.3101358799137002
4496,2004,1343,Princeton,0.517,0.4457,0.7905647329548529
4497,2004,1379,Southern Miss,0.5164,0.5404,0.27138618084107025
4498,2004,1193,Fairfield,0.5149,0.4754,0.6721273109343673
4499,2004,1186,Eastern Washington,0.5129,0.4934,0.5938589130738364
4500,2004,1337,Pepperdine,0.5114,0.5205,0.4928991884664398
4501,2004,1417,UCLA,0.5105,0.5497,0.3304785897290023
4502,2004,1423,NC-Wilmington,0.5086,0.5114,0.6074863865430906
4503,2004,1453,Green Bay,0.5079,0.4797,0.49011921109690326
4504,2004,1434,Valparaiso,0.5067,0.4802,0.5399630028355278
4505,2004,1237,IUPUI,0.5054,0.4628,0.6716649067771504
4506,2004,1204,Georgia Southern,0.5052,0.4429,0.7407066927567496
4507,2004,1307,New Mexico,0.5032,0.517,0.5572934968088786
4508,2004,1326,Ohio State,0.5011,0.5126,0.32529777046601716
4509,2004,1450,Washington State,0.4999,0.5237,0.38012730121376276
4510,2004,1187,East Carolina,0.4983,0.5106,0.648960105000908
4511,2004,1364,Santa Barbara,0.4977,0.4785,0.6582825674687205
4512,2004,1263,Maine,0.4964,0.4475,0.6697071015650832
4513,2004,1331,Oral Roberts,0.4935,0.4657,0.5764669462094069
4514,2004,1110,American,0.4919,0.4623,0.6259175150593475
4515,2004,1182,Duquesne,0.4905,0.5161,0.44774463851805424
4516,2004,1192,Fairleigh Dickinson,0.4901,0.463,0.5272192202529264
4517,2004,1139,Butler,0.4895,0.4803,0.602235253349949
4518,2004,1333,Oregon State,0.4883,0.5153,0.3563125788360142
4519,2004,1374,Southern Methodist,0.4873,0.5164,0.2980967504923494
4520,2004,1372,Stephen F. Austin,0.4869,0.4312,0.8252984330424759
4521,2004,1269,Massachusetts,0.4859,0.5329,0.2757197464193373
4522,2004,1287,Morehead State,0.485,0.48,0.3731332701178204
4523,2004,1451,Weber State,0.4838,0.4846,0.5133828517608341
4524,2004,1258,Loyola Marymount,0.4831,0.4774,0.39118946871884913
4525,2004,1114,Arkansas-Little Rock,0.4827,0.4641,0.6461883500931277
4526,2004,1394,Texas A&amp;M-Corpus; Christi,0.4816,0.4755,0.44646379182643514
4527,2004,1222,Houston,0.4815,0.5309,0.2181585560552617
4528,2004,1336,Penn State,0.48,0.5328,0.12749171380450453
4529,2004,1375,South Alabama,0.4798,0.5115,0.34205590918570283
4530,2004,1339,Portland,0.4794,0.5083,0.3240555325060113
4531,2004,1202,Furman,0.4787,0.4588,0.6743404667343824
4532,2004,1409,Tulsa,0.4749,0.5297,0.33970081468304203
4533,2004,1132,Bowling Green,0.4743,0.4945,0.41443769510197576
4534,2004,1103,Akron,0.4737,0.4768,0.48102049370577793
4535,2004,1233,Iona,0.4726,0.5036,0.35228561208715653
4536,2004,1426,Texas-Arlington,0.4698,0.4469,0.5170818360922766
4537,2004,1148,Central Connecticut State,0.469,0.4587,0.5634969805692036
4538,2004,1135,Brown,0.4688,0.4584,0.44098877707524736
4539,2004,1200,Fordham,0.4661,0.55,0.07709119913008887
4540,2004,1124,Baylor,0.4656,0.5344,0.15909619658654464
4541,2004,1184,Eastern Kentucky,0.4636,0.47,0.4628567319915421
4542,2004,1352,Robert Morris,0.4634,0.4631,0.3603176996875895
4543,2004,1447,Wagner,0.4607,0.4714,0.3341101874550399
4544,2004,1399,Tennessee Tech,0.4605,0.4806,0.3463315954698867
4545,2004,1414,California Irvine,0.4603,0.4902,0.3329116129386258
4546,2004,1260,Loyola-Chicago,0.4602,0.5102,0.2658691015908016
4547,2004,1221,Holy Cross,0.4599,0.4528,0.756938389359719
4548,2004,1232,Indiana State,0.4595,0.5055,0.2931689031989799
4549,2004,1325,Ohio,0.4569,0.4981,0.3515404427251327
4550,2004,1324,Oakland,0.4546,0.4751,0.4663701995049038
4551,2004,1216,Hartford,0.4539,0.4743,0.21731411833963885
4552,2004,1317,North Texas,0.4517,0.4612,0.3480242844091365
4553,2004,1159,Colgate,0.451,0.4408,0.33997305470427286
4554,2004,1168,Cal State Fullerton,0.4501,0.4767,0.3491495398359758
4555,2004,1189,Elon,0.4499,0.4809,0.2187340996967139
4556,2004,1415,California Riverside,0.4495,0.4759,0.335262074149471
4557,2004,1145,Canisius,0.4486,0.4832,0.3363358046829277
4558,2004,1384,St. Francis (Pa.),0.4476,0.442,0.35362571779668267
4559,2004,1357,Sacred Heart,0.4467,0.4474,0.323751615925811
4560,2004,1185,Eastern Michigan,0.4423,0.4564,0.36418184484920396
4561,2004,1422,NC-Greensboro,0.4412,0.4648,0.3528176085950579
4562,2004,1464,Youngstown State,0.4405,0.5009,0.19492318618529547
4563,2004,1381,Southern Utah,0.4398,0.4839,0.16771716430422928
4564,2004,1291,Mount St. Mary's,0.439,0.4704,0.3156696251177458
4565,2004,1157,Coastal Carolina,0.4365,0.4339,0.48317518429163725
4566,2004,1456,William &amp; Mary,0.4346,0.4961,0.2813130931879429
4567,2004,1369,Southeast Missouri State,0.4318,0.4558,0.39253409998308286
4568,2004,1165,Cornell,0.431,0.4464,0.4754703255375234
4569,2004,1214,Hampton,0.4293,0.428,0.4156467137897038
4570,2004,1306,New Hampshire,0.4268,0.4579,0.2633464578695346
4571,2004,1402,Texas State-San Marcos,0.4252,0.4365,0.3918196098898748
4572,2004,1108,Alcorn State,0.4239,0.4388,0.15286324888336866
4573,2004,1296,Northern Illinois,0.4234,0.4658,0.2900168535797871
4574,2004,1358,Sam Houston State,0.4227,0.4386,0.2591655661178699
4575,2004,1322,Northwestern State,0.4215,0.4553,0.2967794001669251
4576,2004,1380,Southern,0.4191,0.423,0.488921082044835
4577,2004,1411,Texas Southern,0.4173,0.4016,0.455152553384932
4578,2004,1254,LIU-Brooklyn,0.4154,0.4551,0.22986214478038836
4579,2004,1141,Central Michigan,0.4138,0.4942,0.11424057467946006
4580,2004,1398,Tennessee State,0.4133,0.4742,0.14277803299369404
4581,2004,1347,Radford,0.4098,0.4182,0.3387903066372667
4582,2004,1194,Florida Atlantic,0.4093,0.456,0.4308928509883505
4583,2004,1420,Maryland-Baltimore County,0.405,0.4566,0.30453693735162607
4584,2004,1346,Quinnipiac,0.4021,0.4497,0.2710512042677781
4585,2004,1236,IPFW,0.3983,0.5055,0.08176648910374888
4586,2004,1154,The Citadel,0.39799999999999996,0.4889,0.026595983541258313
4587,2004,1156,Cleveland State,0.3936,0.5001,0.10305235083818182
4588,2004,1107,Albany,0.3922,0.4634,0.14550933645980163
4589,2004,1198,Florida International,0.3806,0.4675,0.041700608928916263
4590,2004,1442,Western Illinois,0.3801,0.4697,0.07830930561438477
4591,2004,1298,Navy,0.3799,0.468,0.02419985230720995
4592,2004,1144,Campbell,0.3728,0.46,0.04667217600784181
4593,2004,1119,Army,0.3697,0.4397,0.023948666145543297
4594,2004,1224,Howard,0.36,0.4086,0.2217129902241722
4595,2004,1299,North Carolina A&T;,0.35700000000000004,0.4403,0.029106883663631438
4596,2004,1311,Nicholls State,0.3451,0.4312,0.05597470666167214
4597,2004,1246,Kentucky,0.6663,0.5995,0.8927265342963626
4598,2004,1280,Mississippi State,0.6437,0.5606,0.8912420522224616
4599,2004,1329,Oklahoma State,0.64,0.5545,0.9432730195812006
4600,2004,1338,Pittsburgh,0.6364,0.5568,0.9455914849107931
4601,2004,1400,Texas,0.6311,0.586,0.8893632172741242
4602,2004,1458,Wisconsin,0.6266,0.5688,0.9349323807826474
4603,2004,1393,Syracuse,0.6221,0.5795,0.7714509622680653
4604,2004,1210,Georgia Tech,0.6212,0.5888,0.8876958312264465
4605,2004,1268,Maryland,0.6175,0.6123,0.7398406491648664
4606,2004,1448,Wake Forest,0.6133,0.5915,0.8066018978398786
4607,2004,1130,Boston College,0.6112,0.5753,0.7408344338821301
4608,2004,1257,Louisville,0.6099,0.5834,0.9291766998067538
4609,2004,1104,Alabama,0.6061,0.6127,0.7207747483150131
4610,2004,1371,Seton Hall,0.6033,0.5783,0.8310245460060466
4611,2004,1403,Texas Tech,0.5978,0.5679,0.8001907047480832
4612,2004,1272,Memphis,0.5962,0.5449,0.8213786809690434
4613,2004,1150,Charlotte,0.5932,0.5495,0.8112538708528207
4614,2004,1428,Utah,0.5925,0.5428,0.839886954904814
4615,2004,1261,LSU,0.5883,0.5702,0.6516118985159075
4616,2004,1173,Dayton,0.5864,0.5319,0.6935000011130582
4617,2004,1264,Manhattan,0.5844,0.5033,0.9006603224919798
4618,2004,1444,Western Michigan,0.5831,0.4886,0.9275836220954924
4619,2004,1431,Texas-El Paso,0.5811,0.5219,0.8331628387496444
4620,2004,1208,Georgia,0.5773,0.5859,0.5563354179842848
4621,2004,1328,Oklahoma,0.5765,0.5503,0.7307153073676297
4622,2004,1438,Virginia,0.5709,0.5658,0.46645118784616796
4623,2004,1433,Virginia Commonwealth,0.5689,0.503,0.8174368624216466
4624,2004,1353,Rutgers,0.5667,0.5704,0.5713336802756005
4625,2004,1293,Murray State,0.5658,0.4767,0.8924076285897227
4626,2004,1449,Washington,0.5646,0.5417,0.6359054395336832
4627,2004,1416,UCF,0.5645,0.4768,0.8512189890022638
4628,2004,1387,Saint Louis,0.5641,0.5521,0.6772863920193432
4629,2004,1407,Troy,0.5639,0.4781,0.8723737133415572
4630,2004,1455,Wichita State,0.5621,0.5272,0.8012110010454415
4631,2004,1102,Air Force,0.5588,0.4832,0.921196044954649
4632,2004,1129,Boise State,0.5578,0.5176,0.7315262393705131
4633,2004,1203,George Washington,0.5556,0.5339,0.7435824479109477
4634,2004,1245,Kent State,0.5552,0.4989,0.8254622519058438
4635,2004,1397,Tennessee,0.5543,0.5605,0.5156163579949649
4636,2004,1424,UNLV,0.5516,0.5401,0.6353300805733726
4637,2004,1348,Rhode Island,0.5507,0.53,0.6979497948224545
4638,2004,1131,Boston University,0.5489999999999999,0.4582,0.8622568603663231
4639,2004,1234,Iowa,0.5469,0.5388,0.6280590468804595
4640,2004,1231,Indepenedent,0.5449,0.5656,0.3590786358226616
4641,2004,1155,Clemson,0.5396,0.6005,0.2554624939487899
4642,2004,1304,Nebraska,0.5396,0.5289,0.8480847349845273
4643,2004,1122,Austin Peay,0.5383,0.4915,0.660585597495706
4644,2004,1283,Missouri State,0.5376,0.5249,0.6572339921911066
4645,2004,1310,Niagara,0.5359,0.4812,0.775247460032359
4646,2004,1396,Temple,0.5351,0.5349,0.5326244502697841
4647,2004,1201,Fresno State,0.5297,0.5515,0.5358099610817731
4648,2004,1388,St. Mary's,0.5287,0.5145,0.7679256736908918
4649,2004,1158,College of Charleston,0.5271,0.4767,0.731007823141836
4650,2004,1439,Virginia Tech,0.5267,0.5298,0.4448414960619998
4651,2004,1178,Detroit,0.5262,0.4905,0.768515127139315
4652,2004,1425,Southern California,0.5253,0.5456,0.35153325571468147
4653,2004,1243,Kansas State,0.5227,0.5303,0.6890099218040642
4654,2004,1284,Monmouth,0.5218,0.477,0.5949472907592425
4655,2004,1172,Davidson,0.5184,0.5117,0.462354089900024
4656,2004,1395,TCU,0.5176,0.5521,0.32606755532097853
4657,2004,1151,Chattanooga,0.5168,0.4915,0.5708473886501002
4658,2004,1335,Pennsylvania,0.516,0.4781,0.8347187183975927
4659,2004,1461,Wyoming,0.5132,0.5534,0.5481128183552031
4660,2004,1292,Middle Tennessee,0.5114,0.4967,0.5527227813494973
4661,2004,1174,Delaware,0.5113,0.4913,0.5632417456017631
4662,2004,1161,Colorado State,0.5107,0.538,0.3622634796847365
4663,2004,1290,Mississippi Valley State,0.5089,0.4193,0.8632351806260901
4664,2004,1138,Buffalo,0.5083,0.4824,0.6625848315693769
4665,2004,1365,Santa Clara,0.5068,0.5144,0.405721766254765
4666,2004,1220,Hofstra,0.5055,0.513,0.4780313422735224
4667,2004,1207,Georgetown,0.5053,0.519,0.5648779848609551
4668,2004,1443,Western Kentucky,0.5034,0.5045,0.581146209519523
